anime_id,title,genre
970,Yokoyama Mitsuteru Sangokushi,"Action, Adventure, Historical"
3063,Gakuen Sodom,Hentai
2275,Saishuu Chikan Densha,Hentai
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,"Drama, Music, Romance, Sci-Fi, Shoujo"
759,Tokyo Godfathers,"Comedy, Drama"
15875,Shin Kyojin no Hoshi,Sports
36155,Bibury,Slice of Life
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo"
21025,Chang,"Drama, Military, Thriller"
13505,Cofun Gal no Coffy Campus Life,Comedy
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai
31510,Guitar,Music
12267,Takara-sagashi,"Adventure, Fantasy, Kids"
7523,Fuku-chan no Sensuikan,"Comedy, Military, Historical"
11491,Recorder to Randoseru Do♪,"Comedy, School, Seinen, Slice of Life"
1822,The Hakkenden,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen"
36548,Kokkoku,"Psychological, Supernatural, Drama, Mystery, Seinen"
2221,Aishite Knight,"Comedy, Romance, Shoujo"
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph","Historical, Drama, Josei"
30455,Kantai Collection: KanColle Zoku-hen,"Action, Slice of Life, Military, School, Sci-Fi"
37590,Devilman: Crybaby - Digest Eizou,"Action, Demons, Horror, Supernatural"
32191,Okitegami Kyouko no Bibouroku x Monogatari,Supernatural
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen"
37430,Tensei shitara Slime Datta Ken,"Action, Adventure, Comedy, Drama, Fantasy, Seinen"
29163,Sore ga Seiyuu!,"Slice of Life, Comedy"
21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life"
2545,Huckleberry no Bouken,"Adventure, Historical, Drama"
10564,Korogashi Ryouta,"Action, Comedy, Seinen"
748,True Love Story,Romance
23327,Space☆Dandy 2nd Season,"Space, Comedy, Sci-Fi"
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen"
30839,Big X Episode 0,"Action, Historical, Sci-Fi, Shounen"
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire"
16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen"
203,Words Worth,"Adventure, Demons, Fantasy, Hentai, Magic"
9040,Mokei Senshi Gunpla Builders Beginning G,"Action, Mecha, Sci-Fi, Shounen"
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,"Space, Mecha, Military, Drama, Sci-Fi"
10997,Fujilog 2nd Season,Comedy
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music"
31177,Yakyuubu Aruaru,Sports
1665,Babel Nisei (OVA),"Action, Sci-Fi, Mecha"
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Kids, Adventure"
9416,Renshenguo,Adventure
17599,Konpora Kid,"Comedy, Kids, Sci-Fi"
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life"
24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School"
2944,Seisai,"Dementia, Fantasy, Hentai, Horror"
23537,Two Down Full Base,"Sports, Kids"
5733,Okusama wa Joshikousei,"Romance, Hentai"
5217,Goal FH: Field Hunter,"Action, Sports"
25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life"
34700,Bikkuriman Kids: Theme Fighter Nyander,"Kids, Parody"
1530,Kanon (2006),"Slice of Life, Supernatural, Drama, Romance"
32862,Never Shined,Music
32826,Yuuki no Baton,Music
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi"
5564,Age Man to Fuku Chin,Hentai
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo"
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural"
6078,Al Caral no Isan,"Sci-Fi, Space, Seinen"
1038,Mizuiro,Hentai
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi"
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai"
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Supernatural, Shounen"
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,"Military, Sci-Fi, Drama, Romance, Mecha"
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo"
22789,Barakamon,"Comedy, Slice of Life"
30702,Victorian Maid Maria no Houshi,Hentai
2516,Uchuu no Senshi,"Space, Mecha, Military, Sci-Fi, Shounen"
1427,Lupin III: Ikiteita Majutsushi,"Action, Adventure, Mystery, Comedy, Seinen"
253,Jungle wa Itsumo Hare nochi Guu,"Slice of Life, Comedy, School"
36678,Kawawawawawada,Music
21587,Mou Hitotsu no Mirai wo.,Sci-Fi
1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi"
4717,Chijoku Kankin,Hentai
2701,Susie-chan to Marvy,"Comedy, Kids"
2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen"
7575,Oh! Family,"Slice of Life, Comedy, Romance, Drama, Shoujo"
34914,New Game!!,"Game, Slice of Life, Comedy"
26145,Okaachan Gomen ne,"Historical, Kids"
18275,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen"
22661,One Piece: Cry Heart,"Fantasy, Shounen"
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Game, Comedy"
32944,CoCO & NiCO,"Comedy, Kids"
4586,Daisuki! BuBu ChaCha,Kids
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi"
11783,Dog Days&#039;,"Action, Adventure, Magic, Fantasy"
321,Najica Dengeki Sakusen,"Action, Ecchi, Comedy, Sci-Fi"
8176,Teinenpi Shoujo Haiji,Comedy
13167,Zoobles!,Kids
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy"
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Sci-Fi, Super Power, Drama, Mecha, Shounen"
3526,Mahou Shoujo Meruru,"Adventure, Fantasy, Magic, Hentai"
28733,Ginga Tetsudou 999 (ONA),"Sci-Fi, Adventure, Space, Drama"
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural"
14993,Gogo no Kouchou: Junai Mellow yori,Hentai
5013,Juugo Shounen Hyouryuuki,"Adventure, Historical, Drama"
5647,Doukyuusei 2 (OVA) Special: Sotsugyousei,"Ecchi, Harem, School"
10083,Shiki Specials,"Horror, Mystery, Supernatural, Vampire"
30468,My Melody no Akazukin (OVA),"Kids, Fantasy"
3570,Yadosagashi,"Adventure, Fantasy, Kids, Slice of Life"
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power"
37699,Daisuki na Haha,Hentai
25749,Yatterman Specials,"Adventure, Comedy, Parody"
19989,Tatakae! Osper,"Action, Sci-Fi, Shounen"
3061,Kishin Heidan,"Adventure, Mecha, Historical, Sci-Fi"
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"Action, Adventure, Ecchi, Fantasy"
22161,Scrap Diary,Dementia
8339,Kachou no Koi,"Comedy, Romance, Yaoi"
37000,Bernard-jou Iwaku.: Ofuro Dokusho,Comedy
35234,Dekiru ka na,Comedy
25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power"
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Slice of Life, Comedy, Ecchi"
22901,Love es M The Animation,Hentai
10406,Spelunker Sensei,Comedy
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai
31994,Yami Shibai 3,"Dementia, Horror, Supernatural"
21511,Kantai Collection: KanColle,"Action, Military, Sci-Fi, Slice of Life, School"
22473,Pi~hyara Kouta,"Kids, Music"
2866,Ane☆Haramix,Hentai
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Supernatural, Shounen"
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen"
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai
148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life"
4375,Kyoro-chan,"Adventure, Comedy, Fantasy"
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,"Slice of Life, Comedy"
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure
15719,Oda Nobuna no Yabou Recap,"Comedy, Historical, Romance"
30663,Docchi mo Maid,"Action, Comedy, Magic, Ecchi, Shoujo Ai"
12661,Light Lag,Music
29741,Shitamachi Alien PapiPipiPupi,Sci-Fi
35443,Nui Nui Hinobori San Kyoudai,Slice of Life
33282,Arakure Junichi no Namida,Comedy
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School"
35254,Time Bokan: Gyakushuu no San Akunin,"Adventure, Comedy, Historical, Mecha"
1066,Shakugan no Shana Specials,"Comedy, Parody"
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen"
23369,Bakuman. 2nd Season Special,Comedy
34877,Kaettekita Dr. Slump: Arale-chan Special,"Sci-Fi, Comedy, Shounen"
6607,Superflat First Love,"Adventure, Fantasy"
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life"
3573,Moegaku★5,"Magic, Parody"
23643,Nezumi no Yomeiri,"Kids, Fantasy"
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"Action, Adventure, Space, Drama, Sci-Fi, Seinen"
19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space"
25597,Vampiyan Kids Specials,"Fantasy, Comedy, Kids"
10067,Angel Beats!: Another Epilogue,"Supernatural, Drama, School"
5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi"
9558,Changjiang Qi Hao Ai Diqiu,Kids
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,Comedy
29671,Hyoutan,Psychological
16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha
6184,Makaryuudo Demon Hunter,"Supernatural, Demons"
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School"
7266,Binkan Athlete,Hentai
15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports"
762,Bleach: Memories in the Rain,"Action, Adventure, Supernatural, Drama, Shounen"
3655,Nabari no Ou,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen"
12373,Star☆Jewel,"Hentai, Yuri"
451,InuYasha: Tenka Hadou no Ken,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural"
839,Samurai Spirits 2: Asura Zanmaden,"Action, Fantasy, Martial Arts, Samurai, Super Power"
28631,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,Action
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police"
18617,Girls & Panzer Movie,"Sports, Military, School"
4074,"Arano no Sakebi Koe: Hoero, Buck","Adventure, Drama"
36339,Nissin no Donbei x Kemono Friends,Comedy
15815,"Yakeato no, Okashi no Ki","Drama, Kids"
4232,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,"Mecha, Sci-Fi"
1767,Psycho Diver: Mashou Bosatsu,"Horror, Psychological, Sci-Fi"
23425,Karneval (TV) Specials,"Comedy, Josei"
33950,Black Clover: Jump Festa 2016 Special,"Action, Comedy, Magic, Fantasy, Shounen"
33760,Shen Ming Zhi Zhou,"Adventure, Fantasy"
3396,Gloria: Kindan no Ketsuzoku,"Drama, Hentai, Mystery, Romance"
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,"Adventure, Comedy, Fantasy, Kids, Shounen"
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"Action, Adventure, Super Power"
32916,YanYan Machiko Specials,"Music, Slice of Life, Comedy"
13601,Psycho-Pass,"Action, Police, Psychological, Sci-Fi"
15873,Pyun Pyun Maru,"Comedy, Martial Arts"
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"Adventure, Comedy, Kids"
6604,Kuruneko,"Slice of Life, Comedy"
36064,Fate/Grand Order CMs,"Action, Fantasy"
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Soushuuhen,"Action, Military, School"
34543,Dive!!,"Comedy, Sports"
473,Tide-Line Blue,"Action, Military, Adventure, Drama, Shounen"
7811,Yoru no Okite,Dementia
28613,Ginga Jinpuu Jinraiger,"Action, Adventure, Mecha"
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,"Adventure, Comedy, Fantasy, Kids, Shounen"
22359,Sanzoku no Musume Ronja,Adventure
35251,Sengoku Night Blood,"Historical, Romance, Fantasy"
176,Triangle Heart: Sweet Songs Forever,"Adventure, Romance"
36388,Yasashi-sa no Tamatebako,Music
31697,Witch Village Story Specials,Slice of Life
36039,A.I.C.O.: Incarnation,"Action, Sci-Fi"
5173,Jokutsuma,Hentai
3533,Gakuentoshi Varanoir Joukan,"Action, Magic"
8250,Soukou Kihei Votoms: Koei Futatabi,"Action, Drama, Mecha, Military, Sci-Fi"
319,Happy World!,"Ecchi, Fantasy, Comedy, Romance"
5608,Onna Kyoushi: Nikutai Jugyou,"Hentai, School"
16904,K: Missing Kings,"Action, Super Power, Supernatural"
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids"
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai"
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,"Slice of Life, Drama, Magic, Fantasy"
8426,Hourou Musuko,"Slice of Life, Drama, Romance, School"
33232,Area 88 Movie,"Action, Military, Adventure, Drama, Romance"
11213,Hoshi no Ko Poron,Sci-Fi
23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo"
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen"
12921,Morita-san wa Mukuchi. Specials,"Comedy, School, Slice of Life"
7770,Yutori-chan,"Slice of Life, Comedy"
36780,Hanabira,Music
9708,Mobile Suit Gundam ZZ: Gundam Frag.,"Action, Mecha, Military, Sci-Fi"
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,"Fantasy, Comedy, Shoujo"
11209,Maken-Ki! OVA,"Action, Ecchi, Harem, Martial Arts, School, Super Power"
12729,High School DxD OVA,"Comedy, Demons, Ecchi, Romance, School"
36586,Kinyoubi no Yakusoku,Drama
31321,Shounen to Sakura,"Kids, Historical, Drama"
9750,Itsuka Tenma no Kuro Usagi,"Comedy, Supernatural, Romance, Ecchi, Vampire"
34902,Tsurezure Children,"Comedy, Romance, School, Shounen"
17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports"
28645,Haru no Shikumi,Dementia
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen"
29865,BAR Kiraware Yasai,Comedy
36305,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,"Romance, School"
6235,Immoral,Hentai
18419,"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule",Comedy
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance"
4306,Mizugumo Monmon,"Fantasy, Kids, Romance"
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen"
34292,Kamigami no Ki,"Comedy, Historical, Supernatural"
20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo"
23759,Oira no Ski,"Comedy, Sports"
6462,Amefuri Kozou,"Supernatural, Fantasy"
33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural"
8425,Gosick,"Mystery, Historical, Drama, Romance"
2603,Mushi-Uta,"Action, Sci-Fi, Fantasy"
4775,Lunatic Night,"Comedy, Hentai, Parody"
9342,Twinkle Nora Rock Me!,"Action, Sci-Fi"
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids
35387,Kekkaku Yobou,"Drama, Historical"
953,Jyu Oh Sei,"Action, Sci-Fi, Adventure, Mystery, Drama, Shoujo"
7505,Knyacki!,"Comedy, Kids, Drama, Fantasy"
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!","Comedy, Fantasy"
31861,Tenchi Muyou! Ryououki 4th Season,"Action, Sci-Fi, Harem, Space, Comedy, Shounen"
24977,Kana Kana Kazoku,Comedy
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life"
27969,Hana to Alice: Satsujin Jiken,"Slice of Life, Mystery, Drama"
10832,Ikoku Meiro no Croisée: Yune & Alice,"Historical, Seinen, Slice of Life"
16614,Busou Shinki OVA,"Action, Sci-Fi"
196,Onegai☆Twins,"Comedy, Drama, Harem, School, Sci-Fi"
34972,Hakubo,Drama
14183,Aitsu to Lullaby: Suiyobi no Cinderella,"Romance, Drama, Shounen"
30543,Rasen Sokou no Dystopia,Hentai
34699,Sukui Agete Kurenai ka,Slice of Life
1186,Battle Athletess Daiundoukai (TV),"Action, Sci-Fi, Adventure, Comedy, Sports, Drama, School, Shounen"
16812,77Danui Bimil,"Action, Drama"
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha"
28377,Choujikuu Robo Meguru,"Comedy, Mecha"
10595,VitaminX Addiction,"Romance, School"
31995,Kowaremono The Animation,"Hentai, School"
34918,Yaiyai Mori no Comic,"Comedy, Parody"
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Sports, Drama"
5673,Apfelland Monogatari,"Adventure, Historical, Drama"
9502,Egao no Hana,"Music, Kids"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi"
26019,Rokujouma no Shinryakusha!?,"Romance, Supernatural, Comedy, School"
34513,Days (TV): Touin Gakuen-sen!,"Sports, School, Shounen"
2709,Bakusou Kyoudai Let&#039;s & Go MAX,"Cars, Shounen, Sports"
6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life"
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,"Sci-Fi, Comedy, Seinen"
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids
16373,Peeping Life: The Perfect Evolution,"Slice of Life, Comedy"
15823,Shin Takarajima,"Adventure, Kids"
815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,"Action, Sports, Shounen"
19053,Kaitou Jigoma Ongaku-hen,Music
8718,Itsumademo Tabibito,"Drama, Music"
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen"
20801,Koakuma Kanojo The Animation,"Hentai, Supernatural, School"
34812,ViVid Strike! Specials,"Action, Drama, Magic"
881,Green Green OVA,"Comedy, Ecchi, Romance, School"
5842,Kotatsu Neko (ONA),Comedy
14949,Yurumates 3D OVA,"Slice of Life, Comedy, Seinen"
33549,Mame-Mofu Collab Animation,Comedy
37585,Yarichin☆Bitch-bu,"Comedy, School, Yaoi"
34655,I Was King,"Fantasy, Music"
3561,Dennou Boukenki Webdiver,"Adventure, Mecha, Sci-Fi, Shounen"
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen"
37202,Radiant,"Action, Adventure, Fantasy, Magic"
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music"
6895,Hakuouki,"Action, Historical, Supernatural, Drama, Samurai, Josei"
7529,Mori no Ongakukai,Comedy
31633,Sushi Police,"Comedy, Police"
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Harem, Comedy, Romance, Ecchi"
2524,Jungle de Ikou!,"Action, Ecchi, Adventure, Magic, Comedy"
1234,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi"
10584,Mononoke Dance,"Music, Dementia"
4397,Osaru no Sankichi: Totsugeki-tai,Military
4136,Penguin Musume♥Heart,"Comedy, Ecchi, School, Slice of Life"
3613,Toshokan Sensou,"Action, Military, Comedy, Romance"
4073,Kyouryuu Daisensou Aizenborg,"Action, Mecha"
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School"
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari","Slice of Life, Music, School"
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen"
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"Action, Mecha, Military, Super Power"
43,Ghost in the Shell,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen"
28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,"Slice of Life, Comedy"
33618,Ozmafia!! Special,"Historical, School, Shoujo"
5203,Shin Maple Town Monogatari: Palm Town-hen,"Slice of Life, Fantasy"
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural"
17637,Miyakawa-ke no Kuufuku,Slice of Life
15389,Kremlin,"Comedy, Seinen"
3557,Shoujo Auction,Hentai
23383,D-Fang!: Water!!,"Game, Comedy, Seinen"
29975,Gunslinger Stratos,"Action, Sci-Fi"
32897,Seishun Anime Zenshuu Specials,"Drama, Historical"
31018,DD Hokuto no Ken 2 Ichigo Aji+,"Comedy, Parody, School, Seinen"
35408,Futatsu no Sekai,Kids
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha"
33860,Saru Kani Gassen (Yokoku),Historical
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids"
6566,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,"Comedy, Sci-Fi"
6831,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,Supernatural
5158,Noisy Birth,"Dementia, Music"
7162,Yaruki Manman,"Comedy, Hentai, Parody"
35498,Boku to Misaki-sensei,"Hentai, School"
35890,Enoshimans,Comedy
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen"
3711,After... The Animation,"Hentai, School"
572,Kaze no Tani no Nausicaä,"Adventure, Fantasy"
1480,Sky Girls OVA,"Mecha, Military, Sci-Fi"
29961,Feng Ji Yun Nu,"Action, Martial Arts"
36079,Parasol Life,Music
9486,Ikusa Otome Valkyrie Specials,Hentai
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Magic, Fantasy, Shoujo"
9333,Koi☆Sento,"Comedy, Romance"
35121,Shin Gakkou no Yuurei,"Horror, Demons, Supernatural, Thriller, School"
5742,Space Cobra Pilot,"Action, Adventure, Space, Sci-Fi"
1784,Injuu Nerawareta Hanayome,Hentai
17843,Inferno Cop: Fact Files,"Action, Comedy, Police"
37232,Merc Storia,"Action, Adventure, Fantasy, Magic"
4399,Honoo no Haramase Tenkousei,"Harem, Hentai, School, Yuri"
2050,Honoo no Tenkousei,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports"
819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo"
4496,Zero Sum Game: Sex Crime,Hentai
4581,Shikabane Hime: Aka,"Action, Horror, Martial Arts"
1544,Super Robot Taisen OG The Animation,"Mecha, Sci-Fi, Shounen, Space"
1608,Salaryman Kintarou,"Comedy, Drama, Seinen"
1426,Lupin III: Part III,"Action, Adventure, Comedy, Seinen"
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life"
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life"
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen"
